time,open,high,low,close,volume
2024-09-30 15:00:00,63740.72,63788.0,63727.6,63756.01,96.04541
2024-09-30 15:03:00,63756.0,63854.0,63754.4,63792.0,21.91673
2024-09-30 15:06:00,63792.01,63855.88,63654.53,63662.32,76.251
2024-09-30 15:09:00,63662.32,63718.0,63626.58,63718.0,66.55181
2024-09-30 15:12:00,63717.99,63810.0,63692.01,63810.0,50.365300000000005
2024-09-30 15:15:00,63809.99,63940.08,63798.65,63896.1,82.99628
2024-09-30 15:18:00,63896.11,63903.88,63852.0,63900.0,30.35444
2024-09-30 15:21:00,63900.01,63999.5,63896.0,63919.46,103.20118000000001
2024-09-30 15:24:00,63919.46,63948.0,63892.0,63912.0,29.74639
2024-09-30 15:27:00,63911.99,63926.25,63830.86,63849.99,83.54228
2024-09-30 15:30:00,63850.0,63863.56,63776.0,63776.0,91.60001
2024-09-30 15:33:00,63776.0,63776.01,63724.41,63724.5,31.234479999999998
2024-09-30 15:36:00,63724.5,63743.99,63654.99,63710.0,98.86168
2024-09-30 15:39:00,63710.0,63710.0,63628.0,63648.0,57.5218
2024-09-30 15:42:00,63647.99,63776.0,63632.84,63752.0,30.97232
2024-09-30 15:45:00,63752.0,63843.14,63719.35,63786.07,26.18758
2024-09-30 15:48:00,63786.07,63795.99,63733.04,63739.9,18.552680000000002
2024-09-30 15:51:00,63739.9,63739.9,63670.0,63670.0,46.33343
2024-09-30 15:54:00,63670.0,63676.0,63508.0,63623.04,149.79413
2024-09-30 15:57:00,63623.04,63623.04,63542.0,63561.41,40.05538
2024-09-30 16:00:00,63561.42,63616.02,63537.53,63603.99,63.41476000000001
2024-09-30 16:03:00,63604.0,63604.0,63528.0,63563.49,72.51176
2024-09-30 16:06:00,63563.49,63673.77,63562.0,63658.67,60.014920000000004
2024-09-30 16:09:00,63658.67,63680.0,63580.0,63609.03,28.067149999999998
2024-09-30 16:12:00,63609.03,63642.79,63556.0,63642.78,19.333959999999998
2024-09-30 16:15:00,63642.79,63716.0,63639.42,63715.99,25.86195
2024-09-30 16:18:00,63715.99,63732.0,63619.9,63619.9,18.56071
2024-09-30 16:21:00,63619.91,63700.0,63619.91,63622.0,31.045450000000002
2024-09-30 16:24:00,63622.01,63658.0,63622.0,63651.99,18.21143
2024-09-30 16:27:00,63652.0,63683.83,63630.0,63630.01,57.200849999999996
2024-09-30 16:30:00,63630.01,63638.0,63541.05,63544.01,22.78313
2024-09-30 16:33:00,63544.0,63615.82,63540.18,63606.01,26.8017
2024-09-30 16:36:00,63606.01,63647.99,63584.01,63584.01,22.2165
2024-09-30 16:39:00,63584.01,63584.02,63462.59,63514.0,57.330259999999996
2024-09-30 16:42:00,63514.0,63526.0,63486.0,63525.76,58.076359999999994
2024-09-30 16:45:00,63525.75,63569.14,63502.73,63547.69,28.52834
2024-09-30 16:48:00,63547.68,63615.98,63535.18,63588.0,56.24
2024-09-30 16:51:00,63588.0,63588.0,63474.0,63495.99,53.20716
2024-09-30 16:54:00,63495.99,63520.0,63480.0,63482.01,32.53554
2024-09-30 16:57:00,63482.0,63503.99,63472.01,63486.98,34.15933
2024-09-30 17:00:00,63486.98,63545.88,63473.57,63475.03,38.15787
2024-09-30 17:03:00,63475.03,63559.56,63475.03,63529.98,29.775080000000003
2024-09-30 17:06:00,63529.97,63529.98,63459.9,63459.9,37.283500000000004
2024-09-30 17:09:00,63459.9,63506.0,63416.13,63457.99,83.5689
2024-09-30 17:12:00,63457.99,63461.22,63427.2,63456.0,58.726279999999996
2024-09-30 17:15:00,63456.0,63561.98,63440.68,63561.98,102.16131
2024-09-30 17:18:00,63561.98,63617.45,63561.97,63596.01,36.3803
