time,open,high,low,close,volume
2024-03-31 15:00:00,70535.48,70535.48,70420.0,70427.03,141.63587
2024-03-31 15:05:00,70427.04,70474.23,70381.26,70403.7,91.52363
2024-03-31 15:10:00,70403.71,70473.99,70392.7,70405.98,89.97413
2024-03-31 15:15:00,70405.97,70450.0,70400.05,70446.15,58.15496
2024-03-31 15:20:00,70446.15,70449.99,70330.0,70363.92,53.27884
2024-03-31 15:25:00,70363.92,70403.21,70289.72,70342.66,69.95421
2024-03-31 15:30:00,70342.67,70416.3,70342.66,70371.44,27.96986
2024-03-31 15:35:00,70371.45,70405.73,70371.44,70393.92,33.4143
2024-03-31 15:40:00,70393.92,70407.09,70385.07,70385.07,55.5096
2024-03-31 15:45:00,70385.08,70407.03,70353.27,70357.47,27.37459
2024-03-31 15:50:00,70357.48,70357.48,70317.69,70339.93,69.67487
2024-03-31 15:55:00,70339.93,70381.13,70339.92,70381.13,19.6377
2024-03-31 16:00:00,70381.13,70500.0,70321.86,70469.91,98.6333
2024-03-31 16:05:00,70469.91,70520.0,70426.48,70514.11,81.53745
2024-03-31 16:10:00,70514.12,70598.51,70508.0,70563.99,99.83718
2024-03-31 16:15:00,70564.0,70666.0,70540.0,70661.99,113.00787
2024-03-31 16:20:00,70662.0,70662.0,70524.01,70524.01,82.64046
2024-03-31 16:25:00,70524.01,70581.27,70520.0,70520.02,65.20279
2024-03-31 16:30:00,70520.01,70559.4,70485.06,70530.27,58.06141
2024-03-31 16:35:00,70530.27,70530.28,70497.4,70497.4,28.77665
2024-03-31 16:40:00,70497.41,70550.0,70497.34,70507.78,32.30142
2024-03-31 16:45:00,70507.79,70554.0,70507.78,70538.94,25.98068
2024-03-31 16:50:00,70538.94,70538.95,70450.43,70458.99,47.93442
2024-03-31 16:55:00,70458.99,70469.22,70444.9,70469.21,28.8305
2024-03-31 17:00:00,70469.21,70481.11,70444.98,70467.43,33.93804
2024-03-31 17:05:00,70467.42,70490.0,70464.93,70465.33,24.57307
2024-03-31 17:10:00,70465.33,70517.0,70465.33,70500.0,18.31713
2024-03-31 17:15:00,70500.0,70515.5,70480.33,70487.37,34.00267
2024-03-31 17:20:00,70487.37,70499.99,70474.34,70479.99,25.96836
2024-03-31 17:25:00,70480.0,70504.39,70465.33,70500.84,31.31215
2024-03-31 17:30:00,70500.83,70500.85,70476.39,70477.93,30.89766
2024-03-31 17:35:00,70477.93,70484.03,70446.45,70484.02,28.27292
2024-03-31 17:40:00,70484.03,70556.23,70484.02,70497.48,41.73312
2024-03-31 17:45:00,70497.47,70497.48,70440.0,70471.09,47.45843
