time,open,high,low,close,volume
2020-06-28 20:00:00,9112.12,9146.0,9075.94,9116.35,4718.290032
2020-06-29 00:00:00,9116.16,9148.61,9083.52,9097.01,4312.868264
2020-06-29 04:00:00,9097.01,9134.24,9062.39,9096.95,6120.855679
2020-06-29 08:00:00,9096.91,9142.0,9061.26,9097.38,7696.305531
2020-06-29 12:00:00,9097.37,9135.36,9024.67,9124.75,9234.29761
2020-06-29 16:00:00,9124.43,9180.0,9102.03,9158.1,7104.851444
2020-06-29 20:00:00,9158.1,9238.0,9146.91,9192.56,7651.114733
2020-06-30 00:00:00,9192.93,9205.0,9155.06,9161.65,4008.794118
2020-06-30 04:00:00,9161.67,9178.87,9111.94,9144.88,5503.832364
2020-06-30 08:00:00,9144.34,9174.0,9113.55,9148.9,4894.292709
2020-06-30 12:00:00,9148.89,9189.0,9064.89,9169.57,9169.768124
2020-06-30 16:00:00,9169.99,9179.29,9095.12,9134.73,4702.335061
2020-06-30 20:00:00,9134.29,9172.44,9125.0,9138.55,3184.140425
2020-07-01 00:00:00,9138.08,9146.67,9080.1,9138.59,4278.113762
2020-07-01 04:00:00,9138.55,9162.85,9125.31,9135.37,4286.206292
2020-07-01 08:00:00,9135.37,9200.0,9133.1,9158.98,6935.664897
2020-07-01 12:00:00,9159.06,9268.38,9135.07,9263.94,10514.159629
2020-07-01 16:00:00,9263.83,9292.0,9232.7,9240.01,8361.798724
2020-07-01 20:00:00,9240.01,9259.97,9210.16,9232.0,4112.585395
2020-07-02 00:00:00,9231.99,9261.96,9215.12,9237.88,3378.864687
2020-07-02 04:00:00,9237.88,9260.84,9166.6,9208.0,6203.788132
2020-07-02 08:00:00,9208.33,9220.0,9170.01,9197.01,6246.194805
2020-07-02 12:00:00,9196.79,9257.72,9025.0,9048.92,12861.961489
2020-07-02 16:00:00,9048.92,9082.24,8940.0,9055.15,11356.838575
2020-07-02 20:00:00,9055.14,9150.0,9035.0,9086.54,5677.520388
2020-07-03 00:00:00,9086.54,9123.07,9064.67,9092.84,3633.257289
2020-07-03 04:00:00,9093.77,9118.36,9076.03,9105.05,3962.588119
2020-07-03 08:00:00,9105.25,9125.0,9038.7,9097.0,7492.815584
2020-07-03 12:00:00,9097.0,9122.0,9075.0,9100.39,5347.1716
2020-07-03 16:00:00,9100.38,9114.0,9067.67,9085.72,4656.318236
2020-07-03 20:00:00,9085.7,9104.0,9037.47,9058.26,3851.269349
2020-07-04 00:00:00,9057.79,9099.0,9045.34,9085.02,3375.5194
2020-07-04 04:00:00,9084.96,9095.0,9067.19,9073.54,2913.400071
2020-07-04 08:00:00,9073.6,9085.0,9051.43,9057.69,4320.626922
2020-07-04 12:00:00,9058.42,9085.0,9040.04,9066.01,4706.893414
2020-07-04 16:00:00,9066.0,9190.0,9061.55,9129.31,8099.355205
2020-07-04 20:00:00,9129.31,9146.86,9108.33,9135.46,3026.173472
2020-07-05 00:00:00,9135.0,9145.24,9112.38,9129.8,3540.376098
2020-07-05 04:00:00,9128.98,9132.44,9040.0,9061.99,7177.481418
2020-07-05 08:00:00,9062.17,9074.85,8980.0,9034.48,6377.680744
2020-07-05 12:00:00,9034.54,9068.0,8997.93,9028.0,5244.22248
2020-07-05 16:00:00,9028.25,9053.64,9018.05,9029.23,3146.87731
2020-07-05 20:00:00,9029.23,9108.46,8893.03,9069.41,8587.015577
2020-07-06 00:00:00,9069.41,9119.12,9055.92,9087.91,4649.332183
2020-07-06 04:00:00,9087.91,9240.0,9078.68,9200.08,13199.233457
2020-07-06 08:00:00,9200.08,9229.96,9172.0,9222.96,7768.820833
2020-07-06 12:00:00,9223.0,9320.0,9195.71,9305.02,13366.264432
2020-07-06 16:00:00,9305.02,9349.0,9262.44,9289.65,8676.779797
2020-07-06 20:00:00,9289.62,9375.0,9255.92,9344.2,6802.701575
2020-07-07 00:00:00,9342.47,9379.42,9256.4,9295.58,6496.980185
2020-07-07 04:00:00,9295.58,9307.53,9238.0,9262.01,5907.48869
2020-07-07 08:00:00,9262.02,9275.33,9220.04,9270.52,5489.665101
2020-07-07 12:00:00,9270.52,9290.28,9236.0,9275.66,6267.620994
2020-07-07 16:00:00,9275.64,9284.07,9230.0,9238.5,5381.155375
2020-07-07 20:00:00,9238.5,9270.0,9203.0,9257.39,5044.426333
2020-07-08 00:00:00,9257.4,9322.59,9231.0,9311.23,7669.833153
2020-07-08 04:00:00,9311.23,9320.0,9253.51,9284.15,6540.99805
2020-07-08 08:00:00,9284.14,9310.0,9238.0,9309.83,7707.260454
2020-07-08 12:00:00,9309.83,9470.0,9284.0,9411.72,17993.346078
2020-07-08 16:00:00,9411.38,9445.0,9381.6,9430.0,7673.670494
2020-07-08 20:00:00,9430.0,9468.0,9406.48,9436.06,8555.409552
2020-07-09 00:00:00,9436.06,9440.79,9360.0,9385.02,7103.578844
2020-07-09 04:00:00,9385.02,9419.61,9375.95,9402.32,5802.742547
2020-07-09 08:00:00,9402.58,9405.0,9326.0,9401.71,7021.16784
2020-07-09 12:00:00,9401.7,9432.92,9160.0,9208.58,16571.964382
2020-07-09 16:00:00,9208.58,9239.53,9185.33,9218.14,7212.483295
2020-07-09 20:00:00,9218.21,9253.9,9206.62,9232.43,4332.513737
2020-07-10 00:00:00,9232.42,9237.55,9193.11,9222.7,4705.697937
2020-07-10 04:00:00,9222.62,9227.46,9125.0,9154.99,9510.601731
2020-07-10 08:00:00,9154.99,9205.26,9153.38,9161.49,7000.69585
2020-07-10 12:00:00,9161.49,9249.0,9160.59,9245.92,6781.327627
2020-07-10 16:00:00,9245.91,9252.41,9206.0,9235.57,5162.769351
2020-07-10 20:00:00,9235.58,9317.48,9210.0,9288.34,5134.40151
2020-07-11 00:00:00,9288.34,9299.28,9257.54,9268.2,4083.334349
