time,open,high,low,close,volume
2024-05-12 15:00:00,61168.83,61217.69,61146.01,61202.0,102.40638
2024-05-12 15:15:00,61202.0,61349.24,61184.0,61328.0,128.06808
2024-05-12 15:30:00,61328.0,61587.12,61246.34,61432.0,462.55436
2024-05-12 15:45:00,61432.01,61517.0,61330.0,61419.0,257.91924
2024-05-12 16:00:00,61419.01,61542.97,61368.4,61493.01,253.12499
2024-05-12 16:15:00,61493.01,61888.0,61493.01,61708.31,878.66707
2024-05-12 16:30:00,61708.32,61796.17,61616.16,61646.0,280.7735
2024-05-12 16:45:00,61646.0,61690.0,61346.77,61346.77,274.07942
2024-05-12 17:00:00,61346.77,61555.41,61109.67,61510.01,685.57149
2024-05-12 17:15:00,61510.0,61589.49,61432.25,61446.01,152.37587
2024-05-12 17:30:00,61446.0,61530.0,61380.01,61472.01,165.37178
2024-05-12 17:45:00,61472.01,61685.5,61472.0,61616.3,218.89595
2024-05-12 18:00:00,61616.3,61652.7,61570.63,61586.77,124.11416
2024-05-12 18:15:00,61586.77,61587.08,61470.0,61518.0,132.15977
2024-05-12 18:30:00,61518.0,61518.0,61364.96,61402.87,125.47201
2024-05-12 18:45:00,61402.86,61422.88,61355.0,61373.94,83.75415
2024-05-12 19:00:00,61373.95,61373.95,61267.37,61309.99,136.93203
2024-05-12 19:15:00,61309.99,61355.54,61209.59,61338.74,145.79811
2024-05-12 19:30:00,61338.73,61442.67,61338.73,61398.01,99.38002
2024-05-12 19:45:00,61398.01,61406.11,61362.23,61406.1,63.91115
2024-05-12 20:00:00,61406.11,61432.0,61305.23,61349.03,93.08324
2024-05-12 20:15:00,61349.04,61397.31,61332.0,61386.01,78.2001
2024-05-12 20:30:00,61386.02,61410.0,61362.23,61366.01,73.87381
2024-05-12 20:45:00,61366.01,61366.02,61283.24,61284.03,56.31722
2024-05-12 21:00:00,61284.03,61284.03,61187.93,61250.05,204.2791
2024-05-12 21:15:00,61250.06,61310.0,60910.58,61070.0,371.13926
2024-05-12 21:30:00,61070.0,61230.0,61028.0,61230.0,91.8855
2024-05-12 21:45:00,61229.99,61316.67,61203.98,61236.0,68.68787
2024-05-12 22:00:00,61236.0,61350.0,61203.36,61324.0,118.31297
2024-05-12 22:15:00,61324.01,61405.35,61300.01,61361.14,129.36061
2024-05-12 22:30:00,61361.14,61420.0,61330.0,61352.65,83.43149
2024-05-12 22:45:00,61352.65,61372.17,61310.0,61326.0,58.30361
2024-05-12 23:00:00,61326.0,61463.0,61280.0,61462.99,101.05
2024-05-12 23:15:00,61463.0,61466.73,61362.23,61438.73,86.9884
2024-05-12 23:30:00,61438.73,61486.0,61392.55,61486.0,114.18475
2024-05-12 23:45:00,61486.0,61551.43,61465.4,61483.99,133.49725
2024-05-13 00:00:00,61484.0,61648.92,61483.99,61580.81,221.16599
2024-05-13 00:15:00,61580.82,61735.28,61531.86,61718.19,160.89008
2024-05-13 00:30:00,61718.2,61812.0,61563.84,61563.84,128.95333
2024-05-13 00:45:00,61563.83,61610.0,61491.57,61512.89,117.31105
2024-05-13 01:00:00,61512.9,61545.77,61393.81,61435.58,104.62438
2024-05-13 01:15:00,61435.58,61496.34,61299.48,61463.12,166.16522
2024-05-13 01:30:00,61463.11,61463.12,61234.0,61242.0,328.9343
2024-05-13 01:45:00,61242.0,61415.88,61168.86,61415.87,263.56624
2024-05-13 02:00:00,61415.88,61500.0,61327.0,61330.27,168.05449
2024-05-13 02:15:00,61330.27,61374.62,61093.7,61135.78,336.724
2024-05-13 02:30:00,61135.78,61312.34,60944.71,61049.97,790.72823
2024-05-13 02:45:00,61049.97,61180.0,60960.0,61044.26,401.85097
2024-05-13 03:00:00,61044.26,61109.55,60850.0,60855.0,617.15316
2024-05-13 03:15:00,60855.0,60959.79,60749.21,60834.5,811.22947
2024-05-13 03:30:00,60834.5,61005.9,60820.0,60950.01,330.57027
2024-05-13 03:45:00,60950.0,61220.79,60902.72,61170.0,403.76177
2024-05-13 04:00:00,61170.0,61170.01,61072.13,61107.44,308.97492
2024-05-13 04:15:00,61107.44,61170.01,61007.67,61054.0,196.90794
2024-05-13 04:30:00,61054.01,61077.67,60895.03,60913.23,182.74127
2024-05-13 04:45:00,60913.23,60979.71,60894.24,60976.96,170.91851
2024-05-13 05:00:00,60976.96,61016.0,60911.51,61004.0,169.60995
2024-05-13 05:15:00,61003.99,61014.0,60917.15,60917.16,123.042
2024-05-13 05:30:00,60917.16,60982.94,60916.01,60955.99,107.25165
2024-05-13 05:45:00,60955.98,60984.09,60802.0,60858.97,156.91465
2024-05-13 06:00:00,60858.96,61157.49,60797.79,61152.01,193.20352
2024-05-13 06:15:00,61152.0,61248.73,61115.48,61221.79,178.27181
2024-05-13 06:30:00,61221.79,61497.0,61192.94,61477.56,296.73219
2024-05-13 06:45:00,61477.56,61560.0,61384.48,61504.1,469.68422
2024-05-13 07:00:00,61504.09,61760.0,61460.0,61520.33,424.84584
2024-05-13 07:15:00,61520.34,61769.92,61520.33,61698.75,345.15042
2024-05-13 07:30:00,61698.75,61750.0,61555.0,61749.99,226.55308
2024-05-13 07:45:00,61749.99,62450.0,61659.57,62334.37,1214.36612
2024-05-13 08:00:00,62334.36,62683.0,62334.36,62671.99,1499.37955
2024-05-13 08:15:00,62672.0,62955.84,62633.92,62739.78,1970.23923
2024-05-13 08:30:00,62739.78,63080.0,62625.0,62993.67,718.04695
2024-05-13 08:45:00,62993.67,63055.53,62763.88,62767.18,450.1887
2024-05-13 09:00:00,62767.19,63054.6,62767.18,62977.11,636.00331
2024-05-13 09:15:00,62977.1,63295.48,62921.99,63110.93,496.60093
2024-05-13 09:30:00,63110.93,63187.5,62999.99,63000.0,399.80401
2024-05-13 09:45:00,62999.99,63100.0,62957.08,63060.6,233.20688
2024-05-13 10:00:00,63060.61,63087.11,62758.29,62769.22,405.81296
2024-05-13 10:15:00,62769.22,62849.66,62614.68,62651.3,436.50172
2024-05-13 10:30:00,62651.3,62706.98,62378.84,62621.77,852.20213
2024-05-13 10:45:00,62621.78,62726.0,62568.94,62674.7,266.29714
2024-05-13 11:00:00,62674.69,62751.0,62480.57,62550.54,315.25119
2024-05-13 11:15:00,62550.55,62666.0,62534.59,62596.38,155.3945
2024-05-13 11:30:00,62596.37,62770.94,62596.37,62675.04,226.26625
2024-05-13 11:45:00,62675.04,62750.0,62641.84,62738.0,152.12927
2024-05-13 12:00:00,62737.99,62854.85,62593.9,62625.24,414.28743
2024-05-13 12:15:00,62625.25,62749.77,62399.35,62747.17,783.55631
2024-05-13 12:30:00,62747.17,62798.77,62686.83,62750.72,212.52056
2024-05-13 12:45:00,62750.71,62913.3,62716.1,62844.04,535.79816
2024-05-13 13:00:00,62844.03,62932.05,62782.29,62898.15,235.3301
2024-05-13 13:15:00,62898.15,63048.05,62796.65,62820.0,535.50364
2024-05-13 13:30:00,62820.0,62845.0,62600.79,62689.81,355.47326
2024-05-13 13:45:00,62689.8,62907.99,62629.93,62779.66,274.65983
2024-05-13 14:00:00,62779.66,62978.52,62758.0,62969.69,370.07708
2024-05-13 14:15:00,62969.7,63100.0,62924.77,63045.98,337.34861
2024-05-13 14:30:00,63045.98,63045.99,62800.26,62811.1,200.27166
2024-05-13 14:45:00,62811.09,62886.26,62729.12,62747.87,314.24528
2024-05-13 15:00:00,62747.88,62982.83,62703.42,62909.3,392.40614
2024-05-13 15:15:00,62909.3,63044.99,62890.0,62983.98,245.25273
2024-05-13 15:30:00,62983.99,63044.0,62905.04,63038.02,206.83889
2024-05-13 15:45:00,63038.02,63200.0,62983.76,63002.0,429.33454
2024-05-13 16:00:00,63002.0,63090.0,62934.05,62974.21,254.99845
2024-05-13 16:15:00,62974.2,63450.0,62917.55,63210.99,1182.96347
2024-05-13 16:30:00,63210.98,63438.8,63079.01,63099.99,408.78071
2024-05-13 16:45:00,63099.98,63215.14,63041.07,63178.89,196.75841
2024-05-13 17:00:00,63178.89,63189.48,62672.07,62854.6,471.70784
2024-05-13 17:15:00,62854.59,62932.67,62639.29,62676.0,256.33007
2024-05-13 17:30:00,62676.01,62890.0,62610.0,62691.72,431.29922
2024-05-13 17:45:00,62691.72,62857.7,62691.72,62810.51,173.1232
2024-05-13 18:00:00,62810.51,62827.31,62650.0,62683.2,193.44134
2024-05-13 18:15:00,62683.21,62780.17,62566.36,62668.01,243.54055
2024-05-13 18:30:00,62668.01,62809.17,62646.0,62719.98,145.88615
2024-05-13 18:45:00,62719.98,62787.87,62670.0,62786.9,126.32296
2024-05-13 19:00:00,62786.9,63013.07,62786.9,62965.06,368.47381
2024-05-13 19:15:00,62965.05,63079.09,62909.09,62986.01,256.9461
2024-05-13 19:30:00,62986.01,63115.94,62984.18,63062.98,432.08054
2024-05-13 19:45:00,63062.97,63188.76,63008.05,63172.69,369.77733
2024-05-13 20:00:00,63172.7,63193.59,63062.5,63104.09,190.24978
2024-05-13 20:15:00,63104.08,63163.33,63025.31,63079.98,129.6163
2024-05-13 20:30:00,63079.99,63142.0,62990.84,63129.37,108.558
2024-05-13 20:45:00,63129.37,63133.9,63031.25,63091.89,99.63398
2024-05-13 21:00:00,63091.88,63120.0,63042.08,63102.0,101.88798
2024-05-13 21:15:00,63102.0,63102.01,62970.01,62994.54,77.73754
2024-05-13 21:30:00,62994.55,63006.53,62880.0,62910.0,116.13433
2024-05-13 21:45:00,62909.99,62942.17,62840.0,62901.75,126.53901
2024-05-13 22:00:00,62901.76,62952.2,62860.52,62879.94,180.40303
2024-05-13 22:15:00,62879.94,62906.77,62735.75,62745.29,173.76807
2024-05-13 22:30:00,62745.3,62841.38,62715.57,62720.78,116.90745
2024-05-13 22:45:00,62720.77,62857.11,62720.77,62770.0,134.18324
2024-05-13 23:00:00,62770.0,62906.36,62716.13,62866.21,165.78403
2024-05-13 23:15:00,62866.2,62908.0,62813.49,62888.07,114.11877
2024-05-13 23:30:00,62888.07,62980.15,62861.91,62927.01,122.58439
2024-05-13 23:45:00,62927.01,62948.0,62866.06,62940.08,89.80236
2024-05-14 00:00:00,62940.09,62950.98,62820.88,62840.07,213.77876
2024-05-14 00:15:00,62840.06,62965.54,62835.44,62965.54,171.81557
2024-05-14 00:30:00,62965.53,63118.36,62910.0,62910.0,228.59353
2024-05-14 00:45:00,62910.01,62945.42,62721.98,62815.03,350.19819
2024-05-14 01:00:00,62815.02,62954.56,62764.55,62954.56,129.38606
2024-05-14 01:15:00,62954.56,63015.17,62933.0,63013.4,110.4806
2024-05-14 01:30:00,63013.39,63019.8,62700.0,62708.93,219.07509
2024-05-14 01:45:00,62708.93,62812.5,62577.99,62652.02,346.45078
2024-05-14 02:00:00,62652.01,62696.97,62500.0,62546.0,280.80842
2024-05-14 02:15:00,62545.99,62654.39,62519.86,62540.0,302.3968
2024-05-14 02:30:00,62540.0,62711.06,62501.02,62592.88,346.41853
2024-05-14 02:45:00,62592.88,62654.2,62527.64,62541.99,230.39869
2024-05-14 03:00:00,62541.99,62548.59,62433.71,62511.0,370.85658
2024-05-14 03:15:00,62511.0,62696.42,62454.54,62496.59,249.75488
2024-05-14 03:30:00,62496.6,62595.44,62410.2,62471.96,405.39662
2024-05-14 03:45:00,62471.95,62509.85,62403.22,62488.46,230.11724
2024-05-14 04:00:00,62488.46,62590.0,62401.07,62566.21,291.79161
2024-05-14 04:15:00,62566.22,62669.48,62523.01,62614.04,125.97287
2024-05-14 04:30:00,62614.03,62614.04,62461.1,62534.85,123.26004
2024-05-14 04:45:00,62534.86,62581.35,62472.73,62550.22,137.8447
2024-05-14 05:00:00,62550.22,62604.44,62487.18,62604.34,142.1154
2024-05-14 05:15:00,62604.35,62745.0,62592.0,62690.21,259.43284
2024-05-14 05:30:00,62690.21,62780.73,62641.07,62744.6,134.40252
2024-05-14 05:45:00,62744.59,62761.39,62669.73,62717.22,129.02465
2024-05-14 06:00:00,62717.22,62717.22,61739.64,61783.34,1287.29476
2024-05-14 06:15:00,61783.35,61837.2,61404.34,61647.79,1385.51896
2024-05-14 06:30:00,61647.79,62111.86,61632.6,62010.01,571.23598
2024-05-14 06:45:00,62010.0,62119.58,61970.47,62042.0,314.54179
2024-05-14 07:00:00,62041.99,62116.8,61886.91,61897.41,332.70953
2024-05-14 07:15:00,61897.42,61964.79,61820.24,61956.0,327.22866
2024-05-14 07:30:00,61955.99,61966.87,61865.88,61911.87,264.33059
2024-05-14 07:45:00,61911.87,62061.83,61911.87,62035.39,302.95487
2024-05-14 08:00:00,62035.39,62045.8,61878.78,61882.22,387.48267
2024-05-14 08:15:00,61882.23,61933.2,61851.0,61925.21,133.89355
2024-05-14 08:30:00,61925.2,61925.21,61697.05,61820.0,441.87154
2024-05-14 08:45:00,61820.01,61896.07,61746.0,61861.0,162.52833
2024-05-14 09:00:00,61861.01,61954.9,61819.79,61938.66,121.07358
2024-05-14 09:15:00,61938.66,61954.08,61850.28,61883.75,101.64195
2024-05-14 09:30:00,61883.75,61892.62,61767.25,61836.06,130.44414
2024-05-14 09:45:00,61836.07,61841.44,61755.57,61797.85,97.94518
2024-05-14 10:00:00,61797.84,61822.19,61641.22,61669.19,214.03113
2024-05-14 10:15:00,61669.19,61676.89,61520.89,61639.99,279.74829
2024-05-14 10:30:00,61639.99,61725.78,61601.77,61601.77,128.11227
2024-05-14 10:45:00,61601.78,61764.27,61582.0,61719.01,159.49206
2024-05-14 11:00:00,61719.0,61835.6,61696.96,61785.39,209.18138
2024-05-14 11:15:00,61785.4,61893.38,61784.6,61870.01,190.57736
2024-05-14 11:30:00,61870.0,61895.83,61779.67,61794.75,101.72085
2024-05-14 11:45:00,61794.76,61867.9,61773.45,61798.57,118.61228
2024-05-14 12:00:00,61798.57,62050.1,61757.57,62016.41,245.12629
